ID,Year_Birth,Education,Marital_Status,Income,Customer_For,Last_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Childrens,Spent,Family_Size,Age,Frequency,Monetary,TotalKids,Campaign_Accept_Rate,Cluster
10240,1949,Graduate,Couple,69372,19/02/2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,0,1381,2,76,21,1381,0,0.4,0
3025,1958,Graduate,Single,49967,08/07/2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,1,306,2,67,15,306,1,0.0,1
9283,1978,Graduate,Single,60199,12/09/2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,3,18,4,47,4,18,3,0.0,4
9970,1977,Graduate,Couple,55375,17/10/2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,1,162,3,48,9,162,1,0.0,1
2730,1955,Graduate,Single,80317,20/08/2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,0,1231,1,70,18,1231,0,0.0,2
2795,1958,Postgrad,Single,30523,01/07/2013,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,13,4,67,4,13,3,0.0,4
9260,1945,Postgrad,Couple,70356,05/11/2012,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,0,1706,2,80,27,1706,0,0.0,3
8182,1984,Graduate,Couple,23228,05/01/2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,1,121,3,41,11,121,1,0.0,5
10095,1975,Postgrad,Single,74165,01/05/2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,0,1293,1,50,20,1293,0,0.0,2
8475,1973,Postgrad,Couple,157243,01/03/2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,1,1608,3,52,37,1608,1,0.0,2
4370,1966,Graduate,Couple,43482,13/11/2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,3,88,5,59,9,88,3,0.0,4
10573,1953,Graduate,Single,62551,18/11/2013,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,0,421,1,72,18,421,0,0.2,1
3712,1959,Graduate,Single,52332,28/08/2013,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,0,259,1,66,12,259,0,0.2,1
6637,1988,Graduate,Single,66951,02/11/2013,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,0,1117,1,37,15,1117,0,0.0,2
3152,1957,Graduate,Couple,26091,25/02/2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2,89,4,68,9,89,2,0.0,4
5610,1965,Graduate,Couple,33456,21/04/2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2,36,4,60,6,36,2,0.0,4
6460,1982,Graduate,Couple,28718,13/07/2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,57,3,43,7,57,1,0.0,5
1349,1970,Graduate,Couple,50447,21/04/2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2,148,4,55,8,148,2,0.0,4
1880,1959,Postgrad,Couple,53537,30/01/2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,2,93,4,66,8,93,2,0.0,4
641,1967,Graduate,Single,52074,04/04/2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,1,119,2,58,7,119,1,0.2,1
8717,1975,Postgrad,Couple,80427,12/09/2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,1,1835,3,50,28,1835,1,0.0,3
10314,1948,Postgrad,Couple,83837,16/12/2012,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,0,1318,2,77,25,1318,0,0.4,0
10854,1970,Postgrad,Couple,38853,23/05/2014,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,45,4,55,7,45,2,0.0,4
10492,1959,Graduate,Couple,38285,24/06/2014,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,3,10,5,66,4,10,3,0.0,4
7698,1976,Postgrad,Couple,51650,11/05/2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,1,191,3,49,10,191,1,0.0,5
3559,1988,Undergrad,Couple,16248,10/05/2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,1,57,3,37,9,57,1,0.0,5
10562,1946,Postgrad,Couple,66835,28/09/2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,0,1033,2,79,24,1033,0,0.0,2
10796,1984,Postgrad,Couple,30477,22/01/2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,1,66,3,41,6,66,1,0.0,5
2563,1961,Undergrad,Couple,28249,15/06/2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,0,43,2,64,6,43,0,0.0,1
3518,1983,Graduate,Couple,25271,05/12/2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,1,50,3,42,5,50,1,0.0,5
5823,1970,Postgrad,Single,32303,08/03/2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,1,39,2,55,7,39,1,0.0,5
3934,1966,Graduate,Couple,61286,02/08/2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,1,608,3,59,18,608,1,0.0,3
6982,1976,Graduate,Couple,74068,19/03/2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,0,1581,2,49,24,1581,0,0.0,2
6431,1964,Postgrad,Couple,45759,23/02/2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,68,4,61,7,68,2,0.0,4
9733,1978,Undergrad,Couple,24882,09/09/2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,1,80,3,47,5,80,1,0.2,5
5602,1989,Postgrad,Couple,66973,17/05/2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,0,1282,2,36,28,1282,0,0.0,2
7829,1900,Undergrad,Single,36640,26/09/2013,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,1,65,2,125,6,65,1,0.0,1
1324,1988,Graduate,Couple,38872,30/05/2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1,91,3,37,8,91,1,0.0,5
326,1973,Graduate,Couple,51148,18/02/2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2,315,4,52,16,315,2,0.0,4
7224,1977,Graduate,Couple,31353,29/12/2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,2,31,4,48,6,31,2,0.0,4
6999,1980,Postgrad,Couple,69661,13/05/2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,0,834,2,45,23,834,0,0.0,2
9938,1954,Graduate,Couple,80067,19/09/2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,0,1600,2,71,17,1600,0,0.2,2
6422,1954,Graduate,Couple,86718,17/01/2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,0,1270,2,71,17,1270,0,0.0,2
3182,1973,Postgrad,Single,46854,31/03/2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,2,263,3,52,15,263,2,0.2,4
7300,1952,Graduate,Single,69142,29/06/2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,1,535,2,73,19,535,1,0.2,3
10424,1968,Graduate,Single,75922,09/12/2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,0,1295,1,57,18,1295,0,0.0,2
8727,1978,Graduate,Single,63693,14/10/2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,1,1150,2,47,29,1150,1,0.0,3
2798,1977,Postgrad,Couple,102160,02/11/2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,0,1240,2,48,26,1240,0,0.6,0
1030,1965,Postgrad,Single,40637,17/07/2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2,38,3,60,6,38,2,0.0,4
624,1984,Postgrad,Single,18890,10/11/2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,0,35,1,41,4,35,0,0.2,5
5176,1988,Graduate,Couple,29604,08/12/2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,1,53,3,37,5,53,1,0.2,5
5552,1963,Postgrad,Single,48721,13/05/2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2,293,3,62,17,293,2,0.0,4
868,1966,Graduate,Couple,44794,08/06/2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1,65,3,59,6,65,1,0.0,1
380,1954,Graduate,Single,64497,10/09/2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,1,1804,2,71,29,1804,1,0.2,3
2677,1956,Graduate,Couple,46097,31/03/2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,1,241,3,69,15,241,1,0.0,1
6521,1954,Graduate,Couple,77972,18/03/2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,0,1101,2,71,20,1101,0,0.0,2
6927,1968,Postgrad,Couple,44377,05/10/2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,2,264,4,57,19,264,2,0.0,4
2877,1974,Postgrad,Couple,46014,21/01/2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,2,541,4,51,26,541,2,0.0,3
0,1985,Graduate,Couple,70951,04/05/2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,0,1198,2,40,17,1198,0,0.0,2
1584,1977,Graduate,Couple,41443,01/04/2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,1,482,3,48,20,482,1,0.0,5
7264,1978,Undergrad,Single,52195,12/05/2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,17,4,47,4,17,3,0.0,4
6274,1948,Postgrad,Couple,83790,15/11/2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,0,1615,2,77,25,1615,0,0.4,0
1377,1954,Postgrad,Single,44551,31/08/2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,1,285,2,71,12,285,1,0.0,1
454,1980,Graduate,Couple,69508,14/11/2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,1,1135,3,45,28,1135,1,0.0,3
1755,1988,Undergrad,Couple,45204,11/04/2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,1,114,3,37,7,114,1,0.0,5
2075,1969,Graduate,Couple,72460,14/11/2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,0,1047,2,56,16,1047,0,0.0,2
4785,1970,Postgrad,Couple,77622,14/04/2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,2,714,4,55,22,714,2,0.0,3
9076,1980,Postgrad,Couple,30732,05/01/2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,1,185,3,45,13,185,1,0.0,5
7079,1962,Graduate,Single,63887,08/09/2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1,1245,2,63,32,1245,1,0.0,3
4653,1978,Graduate,Couple,42011,26/03/2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,1,189,3,47,12,189,1,0.0,5
7375,1976,Graduate,Couple,51369,25/10/2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,1,576,3,49,16,576,1,0.0,5
709,1952,Graduate,Single,51537,09/12/2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,1,1103,2,73,18,1103,1,0.0,3
460,1972,Postgrad,Couple,79930,08/08/2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,0,1753,2,53,17,1753,0,0.0,2
3726,1986,Postgrad,Couple,34320,16/02/2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,17,3,39,4,17,1,0.0,5
6798,1966,Graduate,Single,37070,20/03/2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,2,433,3,59,23,433,2,0.0,3
5341,1962,Undergrad,Single,81975,05/01/2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,1,1588,2,63,14,1588,1,0.2,3
1606,1971,Graduate,Couple,38590,15/05/2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,22,3,54,4,22,1,0.0,5
9617,1951,Graduate,Single,15033,16/04/2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,0,19,1,74,5,19,0,0.0,1
3233,1965,Postgrad,Couple,62745,23/03/2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,1,1117,3,60,29,1117,1,0.0,3
89,1975,Undergrad,Couple,22212,09/12/2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,1,69,3,50,8,69,1,0.0,5
2936,1982,Postgrad,Couple,23661,04/12/2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,23,3,43,5,23,1,0.0,5
9449,1958,Postgrad,Single,79761,04/10/2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,1,605,2,67,19,605,1,0.0,3
7297,1973,Graduate,Single,7500,26/12/2013,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,1,57,2,52,11,57,1,0.0,5
11004,1893,Undergrad,Single,60182,17/05/2014,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,1,22,2,132,4,22,1,0.0,1
313,1968,Graduate,Single,73455,28/10/2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,0,2088,1,57,22,2088,0,0.2,2
9940,1958,Graduate,Couple,64961,23/12/2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,1,1009,3,67,16,1009,1,0.0,3
10735,1971,Graduate,Single,22804,31/07/2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,1,26,2,54,5,26,1,0.0,5
9529,1990,Graduate,Couple,73687,28/11/2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,0,1627,2,35,22,1627,0,0.2,2
6439,1958,Graduate,Couple,61074,17/08/2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,1,1102,3,67,31,1102,1,0.0,3
7411,1964,Postgrad,Couple,31686,05/06/2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2,17,4,61,6,17,2,0.0,4
2176,1972,Graduate,Couple,80134,20/05/2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,1,1690,3,53,16,1690,1,0.6,0
9265,1953,Graduate,Couple,75027,09/01/2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,1,1390,3,72,21,1390,1,0.0,3
8867,1988,Postgrad,Couple,67546,31/08/2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,0,2126,2,37,20,2126,0,0.0,2
8932,1969,Postgrad,Couple,65176,29/10/2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,1,1531,3,56,25,1531,1,0.0,3
10236,1975,Postgrad,Single,31160,16/09/2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,64,2,50,7,64,1,0.0,5
6340,1985,Graduate,Single,29938,27/10/2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,1,26,2,40,6,26,1,0.0,5
10089,1974,Graduate,Single,102692,05/04/2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,0,1112,1,51,29,1112,0,0.8,0
2227,1958,Undergrad,Couple,26490,22/09/2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,0,210,2,67,11,210,0,0.0,1
10992,1967,Graduate,Couple,75702,29/08/2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,2,1148,4,58,26,1148,2,0.0,3
5304,1974,Postgrad,Single,30899,13/10/2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,1,33,2,51,6,33,1,0.0,5
309,1961,Postgrad,Couple,63342,16/10/2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,1,1101,3,64,19,1101,1,0.2,3
3406,1964,Graduate,Single,45989,22/10/2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,1,322,2,61,16,322,1,0.0,1
2661,1964,Graduate,Single,18701,04/06/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2,44,3,61,10,44,2,0.0,4
3153,1957,Postgrad,Single,40737,08/12/2013,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,17,4,68,4,17,3,0.0,4
10264,1979,Graduate,Single,15287,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1,31,2,46,6,31,1,0.2,5
1184,1968,Postgrad,Single,69674,22/05/2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,2,845,3,57,25,845,2,0.0,3
4200,1970,Postgrad,Couple,44159,17/06/2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,1,275,3,55,15,275,1,0.0,1
9396,1978,Postgrad,Couple,37717,23/11/2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,1,25,3,47,4,25,1,0.0,5
2387,1952,Postgrad,Couple,43776,03/02/2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,2,275,4,73,17,275,2,0.0,4
6690,1966,Postgrad,Couple,38179,14/03/2013,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2,90,4,59,11,90,2,0.0,4
1225,1963,Graduate,Couple,80124,26/06/2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,0,1495,2,62,19,1495,0,0.2,2
9703,1970,Postgrad,Couple,38097,15/10/2012,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,2,184,4,55,11,184,2,0.2,4
291,1970,Graduate,Couple,72940,19/06/2013,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,0,981,2,55,13,981,0,0.0,2
4557,1970,Graduate,Couple,22070,04/10/2013,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,1,67,3,55,8,67,1,0.0,5
2379,1953,Graduate,Single,69267,22/09/2012,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,0,1635,1,72,14,1635,0,0.0,2
5726,1983,Postgrad,Single,31788,20/03/2014,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,1,60,2,42,10,60,1,0.0,5
3066,1975,Postgrad,Couple,61905,04/02/2014,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,1,231,3,50,12,231,1,0.0,5
6336,1960,Graduate,Couple,29315,06/04/2014,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,2,48,4,65,10,48,2,0.0,4
10967,1963,Graduate,Single,33378,06/02/2013,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2,99,3,62,9,99,2,0.0,4
2304,1963,Postgrad,Couple,66313,16/09/2013,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,1,770,3,62,23,770,1,0.0,3
3445,1956,Graduate,Single,60714,17/01/2013,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,0,957,1,69,23,957,0,0.0,3
7828,1981,Postgrad,Couple,77882,30/04/2014,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,0,818,2,44,12,818,0,0.0,2
3762,1986,Postgrad,Single,69867,02/04/2013,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,0,925,1,39,17,925,0,0.2,2
4391,1968,Postgrad,Single,63841,21/04/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,1,908,2,57,22,908,1,0.0,3
4669,1981,Undergrad,Couple,24480,11/02/2013,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,1,102,3,44,10,102,1,0.0,5
1672,1974,Postgrad,Couple,65640,01/03/2014,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,1,461,3,51,15,461,1,0.0,1
8962,1975,Postgrad,Couple,44319,17/04/2014,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2,37,4,50,7,37,2,0.0,4
9974,1974,Graduate,Couple,30631,12/07/2013,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,1,70,3,51,7,70,1,0.0,5
10983,1952,Graduate,Couple,75278,29/01/2013,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,0,930,2,73,23,930,0,0.0,2
8148,1956,Postgrad,Couple,50898,08/01/2013,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,2,859,4,69,33,859,2,0.0,3
10102,1966,Graduate,Single,79946,12/05/2014,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,0,1478,1,59,22,1478,0,0.0,2
4697,1949,Postgrad,Single,35416,13/06/2013,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,0,390,1,76,16,390,0,0.0,1
9262,1984,Undergrad,Couple,32414,04/07/2013,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,0,52,2,41,5,52,0,0.2,5
7254,1969,Graduate,Couple,38361,27/12/2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,1,137,3,56,10,137,1,0.0,5
4543,1980,Graduate,Couple,82497,31/10/2012,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,0,1919,2,45,19,1919,0,0.2,2
4927,1971,Graduate,Couple,16626,15/01/2014,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2,68,4,54,9,68,2,0.0,4
10451,1965,Graduate,Couple,29672,12/03/2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2,25,4,60,4,25,2,0.0,4
2926,1952,Postgrad,Couple,55951,23/08/2012,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,1,1374,3,73,23,1374,1,0.4,0
2874,1988,Undergrad,Single,35388,07/03/2013,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,32,2,37,5,32,1,0.0,5
9738,1986,Postgrad,Couple,42386,13/01/2013,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,1,100,3,39,7,100,1,0.0,5
7119,1982,Graduate,Single,68627,12/01/2013,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,0,825,1,43,12,825,0,0.0,2
3924,1965,Postgrad,Single,57912,17/03/2014,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,1,916,2,60,28,916,1,0.2,3
5827,1958,Graduate,Single,35246,16/04/2014,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,2,62,3,67,11,62,2,0.0,4
5596,1956,Undergrad,Couple,58821,12/10/2013,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,1,728,3,69,21,728,1,0.0,3
10812,1978,Postgrad,Couple,46377,01/03/2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,1,90,3,47,7,90,1,0.0,5
1717,1988,Graduate,Single,39747,13/04/2014,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,1,273,2,37,13,273,1,0.0,5
9491,1984,Graduate,Couple,23976,27/12/2013,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,1,66,3,41,10,66,1,0.0,5
9274,1961,Postgrad,Couple,80950,28/03/2013,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,0,1213,2,64,23,1213,0,0.2,2
6609,1966,Graduate,Single,27038,18/09/2012,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,0,107,1,59,7,107,0,0.0,5
6963,1947,Graduate,Single,77457,05/03/2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,0,1157,1,78,18,1157,0,0.2,2
4440,1964,Postgrad,Couple,64100,10/09/2013,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,1,546,3,61,18,546,1,0.2,3
1379,1992,Postgrad,Couple,42670,27/04/2013,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,0,241,2,33,11,241,0,0.0,5
10032,1976,Graduate,Single,12571,18/01/2014,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,1,53,2,49,11,53,1,0.0,5
2826,1967,Graduate,Couple,22574,28/10/2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,3,37,5,58,7,37,3,0.0,4
2437,1989,Graduate,Couple,42326,03/06/2013,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,3,11,0,0,1611,2,36,24,1611,0,0.4,0
6320,1976,Postgrad,Single,70893,06/02/2013,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,0,1508,1,49,23,1508,0,0.0,2
